point_id,lat,lng,distance_km
1353,52.6409782938,-3.06644913451,133.12743971
1354,52.6859188762,-3.06754396256,137.993646626
1355,52.7308590997,-3.0686416968,142.869093278
1356,52.7757989643,-3.06974234754,147.752865012
1357,52.82073847,-3.07084592513,152.644162759
1358,52.8656776171,-3.07195243999,157.542285529
1359,52.9106164055,-3.0730619026,162.446615954
1360,52.9555548353,-3.07417432345,167.356608295
1361,53.0004929068,-3.07528971312,172.271778435
1362,53.0454306199,-3.07640808223,177.191695489
1363,53.0903679748,-3.07752944144,176.873943431
1364,53.1353049715,-3.07865380148,174.105978839
1365,53.1802416103,-3.07978117312,171.439178341
1366,53.2251778911,-3.08091156719,168.878334528
1367,53.2701138141,-3.08204499457,166.42833856
1368,53.3150493794,-3.0831814662,164.094155528
1369,53.359984587,-3.08432099305,161.880795282
1370,53.4049194372,-3.08546358618,159.793278594
1371,53.5397218436,-3.08890987445,154.335322892
1372,53.5846552647,-3.09006484418,152.800169813
1373,54.0788993602,-3.10297811412,146.497071387
1374,54.1238285047,-3.10417131484,146.934992182
1375,54.1687572935,-3.10536777817,147.541153345
1376,54.2136857268,-3.10656751618,148.31349208
1377,54.2586138046,-3.107770541,149.249428594
1378,54.3035415271,-3.10897686485,150.345907621
1379,54.3484688944,-3.11018649996,151.599445715
1380,54.3933959066,-3.11139945867,153.006182698
1381,54.4383225639,-3.11261575337,154.561935633
1382,54.4832488662,-3.11383539649,156.262253758
1383,54.5281748138,-3.11505840056,158.102472947
1384,54.5731004068,-3.11628477813,160.077768459
1385,54.6180256452,-3.11751454186,162.183204918
1386,54.6629505293,-3.11874770444,164.413782756
1387,54.707875059,-3.11998427865,166.76448052
1388,54.7527992346,-3.12122427731,169.230292695
1389,54.7977230562,-3.12246771331,171.806262891
1390,54.8426465238,-3.12371459964,174.487512365
1391,54.8875696377,-3.12496494931,177.269264042
1392,54.9324923978,-3.12621877543,180.146862245
1393,50.7537487357,-2.95209279707,84.7027471742
1394,50.798705432,-2.95300630758,79.9617826467
1395,50.8436617676,-2.95392215862,75.254355284
1396,50.8886177426,-2.95484035807,70.587175141
1397,50.9335733571,-2.95576091383,65.9687850393
1398,50.978528611,-2.95668383385,61.4101938177
1399,51.0234835046,-2.95760912611,56.9257692956
1400,51.0684380379,-2.95853679863,52.5345078503
1401,51.113392211,-2.95946685946,48.2618464239
1402,51.158346024,-2.9603993167,44.1422374311
1403,51.2032994768,-2.96133417847,40.222735245
1404,51.2482525697,-2.96227145296,36.5677417373
1405,51.2932053027,-2.96321114835,33.2645613369
1406,51.3381576759,-2.96415327291,30.4279862316
1407,51.3831096894,-2.96509783491,28.1991782023
1408,51.4280613432,-2.96604484268,26.7305996277
1409,51.5629141478,-2.9689006244,27.794223716
1410,51.6078643639,-2.96985749925,29.8638607208
1411,51.6528142209,-2.97081686207,32.5757806095
1412,51.6977637187,-2.97177872142,35.7842533455
1413,51.7427128575,-2.97274308591,39.3680592952
1414,51.7876616374,-2.97370996417,43.233961163
1415,51.8326100585,-2.97467936489,47.3128598059
1416,51.8775581207,-2.97565129679,51.5542239607
1417,51.9225058244,-2.97662576864,55.9210989999
1418,51.9674531695,-2.97760278924,60.386261836
1419,52.0124001561,-2.97858236744,64.9294380363
1420,52.0573467843,-2.97956451214,69.5353379864
1421,52.1022930542,-2.98054923226,74.1922808252
1422,52.147238966,-2.98153653678,78.8912278978
1423,52.1921845197,-2.98252643472,83.6250987706
1424,52.2371297154,-2.98351893515,88.3882823092
1425,52.2820745532,-2.98451404716,93.1762832203
1426,52.3270190332,-2.98551177991,97.9854635133
1427,52.3719631555,-2.98651214259,102.812851167
1428,52.4169069202,-2.98751514443,107.655996908
1429,52.4618503274,-2.98852079472,112.512865822
1430,52.5067933772,-2.98952910279,117.381754462
1431,52.5517360697,-2.99054007799,122.261226829
1432,52.596678405,-2.99155372976,127.150064455
1433,52.6416203832,-2.99257006755,132.047227143
1434,52.6865620045,-2.99358910087,136.951821825
1435,52.7315032688,-2.99461083927,141.863077672
1436,52.7764441764,-2.99563529236,146.780326037
1437,52.8213847273,-2.99666246977,151.702984205
1438,52.8663249216,-2.9976923812,156.630542111
1439,52.9112647594,-2.9987250364,161.562551438
1440,52.9562042409,-2.99976044515,166.498616608
1441,53.0011433662,-3.00079861729,171.438387293
1442,53.0460821353,-3.00183956269,175.697415613
1443,53.0910205483,-3.0028832913,172.765974242
1444,53.1359586055,-3.00392981309,169.931109155
1445,53.1808963068,-3.00497913809,167.197732824
1446,53.2258336524,-3.00603127638,164.57090224
1447,53.2707706424,-3.0070862381,162.055798622
1448,53.3157072769,-3.0081440334,159.657702193
1449,53.3606435561,-3.00920467254,157.381961712
1450,53.40557948,-3.01026816578,155.233958511
1451,53.4505150487,-3.01133452345,153.219064994
1452,53.4954502624,-3.01240375593,151.342597706
1453,53.5403851212,-3.01347587366,149.609765334
1454,53.5853196252,-3.01455088711,148.025612263
1455,53.6302537744,-3.01562880683,146.594958606
1456,53.6751875691,-3.01670964341,145.322337896
1457,53.7201210094,-3.01779340747,144.211933952
1458,53.7650540953,-3.01888010972,143.267518639
1459,53.8099868269,-3.01996976089,142.492392427
1460,53.8549192045,-3.0210623718,141.889329769
1461,53.8998512281,-3.0221579533,141.460531263
1462,53.9447828978,-3.02325651629,141.207584456
1463,54.0795757848,-3.02657020411,141.510006416
1464,54.1245060402,-3.02768080325,141.963311876
1465,54.1694359424,-3.02879443926,142.590609514
1466,54.2143654914,-3.02991112336,143.389615817
1467,54.2592946873,-3.03103086687,144.357479636
1468,54.3042235304,-3.03215368112,145.490831084
1469,54.3491520207,-3.03327957755,146.785836961
1470,54.3940801583,-3.03440856761,148.238260699
1471,54.4390079434,-3.03554066284,149.843524844
1472,54.4839353761,-3.03667587482,151.596774176
1473,54.5288624566,-3.0378142152,153.492937764
1474,54.5737891848,-3.03895569567,155.526788516
1475,54.6187155611,-3.04010032802,157.692999048
1476,54.6636415854,-3.04124812405,159.986193003
1477,54.708567258,-3.04239909566,162.400991235
1478,54.753492579,-3.0435532548,164.932052546
1479,54.7984175484,-3.04471061345,167.574108858
1480,54.8433421664,-3.04587118371,170.321994946
1481,54.8882664332,-3.04703497769,173.170672936
1482,54.9331903489,-3.04820200759,176.115251946
1483,54.9781139136,-3.04937228566,179.151003264
1484,50.7543059605,-2.88122213848,83.2953202235
1485,50.7992635443,-2.88206769161,78.4693677578
1486,50.8442207691,-2.88291541122,73.6666341127
1487,50.889177635,-2.8837653046,68.8919754882
1488,50.934134142,-2.88461737906,64.1516608658
1489,50.9790902903,-2.88547164196,59.4539056497
1490,51.02404608,-2.88632810069,54.809654279
1491,51.069001511,-2.88718676267,50.233748689
1492,51.1139565836,-2.88804763536,45.7467027503
1493,51.1589112978,-2.88891072625,41.3774348854
1494,51.2038656536,-2.88977604287,37.167504932
1495,51.2488196513,-2.89064359277,33.177623906
1496,51.2937732907,-2.89151338356,29.4972207711
1497,51.3387265722,-2.89238542286,26.2567579566
1498,51.3836794957,-2.89325971836,23.6378646151
1499,51.4286320613,-2.89413627774,21.8650394177
1500,51.4735842692,-2.89501510876,21.1520980971
1501,51.563487612,-2.89677961683,23.1532689756
1502,51.6084387471,-2.89766530955,25.6008822002
1503,51.6533895249,-2.89855330522,28.7182254779
1504,51.6983399453,-2.89944361179,32.3120376915
1505,51.7432900085,-2.90033623719,36.2408482923
1506,51.7882397147,-2.90123118944,40.407058667
1507,51.8331890638,-2.90212847658,44.7444040668
1508,51.878138056,-2.90302810667,49.2076518487
1509,51.9230866914,-2.90393008783,53.7654564348
1510,51.9680349701,-2.90483442822,58.3956814397
1511,52.0129828922,-2.90574113602,63.0823819777
1512,52.0579304578,-2.90665021947,67.8138497739
1513,52.102877667,-2.90756168683,72.5813304255
1514,52.1478245199,-2.90847554641,77.378167667
1515,52.1927710166,-2.90939180657,82.1992222389
1516,52.2377171572,-2.91031047569,87.040470138
1517,52.2826629418,-2.91123156219,91.898720051
1518,52.3276083705,-2.91215507455,96.7714113372
1519,52.3725534434,-2.91308102128,101.656467366
1520,52.4174981607,-2.91400941093,106.552187507
1521,52.4624425224,-2.91494025208,111.457166516
1522,52.5073865286,-2.91587355338,116.37023362
1523,52.5523301795,-2.91680932349,121.29040596
1524,52.5972734752,-2.91774757114,126.216852612
1525,52.6422164157,-2.91868830507,131.148866516
1526,52.6871590012,-2.9196315341,136.08584237
1527,52.7321012318,-2.92057726707,141.027259063
1528,52.7770431076,-2.92152551286,145.972665605
1529,52.8219846287,-2.9224762804,150.92166978
1530,52.8669257952,-2.92342957866,155.873928911
1531,52.9118666072,-2.92438541667,160.82914232
1532,52.9568070649,-2.92534380348,165.787045105
1533,53.0017471684,-2.92630474819,170.747402996
1534,53.0466869178,-2.92726825996,171.706935924
1535,53.0916263131,-2.92823434799,168.706170151
1536,53.1365653546,-2.9292030215,165.801905447
1537,53.1815040423,-2.93017428978,162.99930016
1538,53.2264423764,-2.93114816217,160.303686343
1539,53.2713803569,-2.93212464803,157.720549891
1540,53.316317984,-2.9331037568,155.25550509
1541,53.3612552578,-2.93408549793,152.914263113
1542,53.4061921784,-2.93506988095,150.702594093
1543,53.451128746,-2.93605691541,148.626282565
1544,53.4960649607,-2.93704661093,146.691076319
1545,53.5410008225,-2.93803897715,144.902628942
1546,53.5859363317,-2.93903402379,143.266436674
1547,53.6308714882,-2.9400317606,141.787770558
1548,53.6758062924,-2.94103219738,140.471605254
1549,53.7207407442,-2.94203534397,139.32254622
1550,53.7656748439,-2.94304121028,138.344757357
1551,53.8106085914,-2.94404980626,137.541891403
1552,53.855541987,-2.9450611419,136.917025579
1553,53.9004750309,-2.94607522724,136.472604929
1554,53.945407723,-2.9470920724,136.210395708
1555,53.9903400636,-2.94811168751,136.131450818
1556,54.0802036905,-2.95015926844,136.52388768
1557,54.1251349772,-2.95118725482,136.993692957
1558,54.1700659128,-2.95221805225,137.643641018
1559,54.2149964975,-2.95325167116,138.471195255
1560,54.2599267314,-2.95428812198,139.473194264
1561,54.3048566147,-2.95532741525,140.645909719
1562,54.3497861475,-2.95636956151,141.985111626
1563,54.3947153298,-2.9574145714,143.486138446
1564,54.439644162,-2.95846245557,145.143969661
1565,54.484572644,-2.95951322476,146.953298472
1566,54.529500776,-2.96056688974,148.908602621
1567,54.5744285582,-2.96162346136,151.004211654
1568,54.6193559907,-2.9626829505,153.234369317
1569,54.6642830736,-2.9637453681,155.593290159
1570,54.709209807,-2.96481072517,158.075209775
1571,54.7541361912,-2.96587903277,160.67442842
1572,54.7990622262,-2.96695030201,163.38534803
1573,54.8439879122,-2.96802454406,166.20250285
1574,54.8889132493,-2.96910177016,169.12058407
1575,54.9338382376,-2.97018199158,172.134458953
1576,54.9787628774,-2.97126521968,175.239185006
1577,55.0236871687,-2.97235146585,178.430019796
1578,50.7548201228,-2.81034932067,82.1685180798
1579,50.7997785256,-2.81112690917,77.2722244315
1580,50.8447365708,-2.81190649007,72.3901096405
1581,50.8896942588,-2.81268807005,67.5252491957
1582,50.9346515895,-2.81347165586,62.6816606681
1583,50.979608563,-2.81425725425,57.8646860295
1584,51.0245651795,-2.81504487203,53.0815711378
1585,51.0695214389,-2.81583451602,48.3423675427
1586,51.1144773415,-2.81662619308,43.6613765794
1587,51.1594328873,-2.81741991009,39.059532895
1588,51.2043880763,-2.81821567398,34.5684598319
1589,51.2493429088,-2.8190134917,30.2375548007
1590,51.2942973847,-2.81981337025,26.146529894
1591,51.3392515043,-2.82061531664,22.4270446263
1592,51.3842052675,-2.82141933792,19.295171309
1593,51.4291586745,-2.82222544118,17.0773224194
1594,51.4741117254,-2.82303363354,16.1544497334
1595,51.5640167591,-2.82465631419,18.6983650765
1596,51.6089687422,-2.82547081689,21.6554880275
1597,51.6539203696,-2.8262874375,25.264430864
1598,51.6988716414,-2.82710618331,29.285197149
1599,51.7438225576,-2.82792706164,33.5701366876
1600,51.7887731184,-2.82875007984,38.0300589324
1601,51.8337233239,-2.82957524531,42.6100538321
1602,51.8786731742,-2.83040256548,47.27523657
1603,51.9236226694,-2.83123204781,52.0026854876
1604,51.9685718096,-2.83206369979,56.7768491825
1605,52.013520595,-2.83289752897,61.5868647381
1606,52.0584690255,-2.8337335429,66.424944211
1607,52.1034171014,-2.83457174919,71.2853738056
1608,52.1483648227,-2.83541215549,76.163874795
1609,52.1933121895,-2.83625476947,81.0571843143
1610,52.238259202,-2.83709959885,85.9627735367
1611,52.2832058603,-2.83794665137,90.8786539254
1612,52.3281521644,-2.83879593484,95.8032413046
1613,52.3730981145,-2.83964745707,100.735258721
1614,52.4180437108,-2.84050122592,105.673665853
1615,52.4629889532,-2.84135724931,110.617606917
1616,52.507933842,-2.84221553516,115.566371688
1617,52.5528783772,-2.84307609147,120.519365956
1618,52.597822559,-2.84393892623,125.47608886
1619,52.6427663875,-2.84480404752,130.436115323
1620,52.6877098627,-2.84567146341,135.399082293
1621,52.7326529849,-2.84654118206,140.364677861
1622,52.7775957541,-2.84741321162,145.332632592
1623,52.8225381705,-2.84828756031,150.302712555
1624,52.8674802341,-2.84916423639,155.274713674
1625,52.9124219451,-2.85004324814,160.248457127
1626,52.9573633036,-2.85092460391,165.223785566
1627,53.0023043097,-2.85180831205,170.200559993
1628,53.0472449636,-2.85269438099,167.770563078
1629,53.0921852654,-2.85358281919,164.698093001
1630,53.1371252151,-2.85447363514,161.721865686
1631,53.182064813,-2.85536683737,158.847290955
1632,53.2270040592,-2.85626243448,156.079985413
1633,53.2719429537,-2.85716043508,153.42575354
1634,53.3168814967,-2.85806084783,150.890562501
1635,53.3618196883,-2.85896368145,148.480510016
1636,53.4067575287,-2.85986894469,146.201784727
1637,53.4516950179,-2.86077664633,144.0606187
1638,53.4966321562,-2.86168679522,142.063231917
1639,53.5415689436,-2.86259940024,140.215768962
1640,53.5865053803,-2.86351447032,138.524228452
1641,53.6314414664,-2.86443201441,136.994386276
1642,53.676377202,-2.86535204155,135.631714115
1643,53.7213125872,-2.86627456077,134.44129528
1644,53.7662476223,-2.8671995812,133.427740291
1645,53.8111823073,-2.86812711197,132.595105045
1646,53.8561166423,-2.86905716229,131.946814606
1647,53.9010506276,-2.86998974139,131.485595741
1648,53.9459842631,-2.87092485856,131.213421151
1649,53.9909175492,-2.87186252314,131.131467973
1650,54.0358504858,-2.8728027445,131.240092562
1651,54.0807830732,-2.87374553207,131.53882278
1652,54.1257153114,-2.87469089533,132.026368204
1653,54.1706472007,-2.87563884379,132.700647714
1654,54.2155787411,-2.87658938704,133.558833128
1655,54.2605099328,-2.87754253468,134.59740677
1656,54.3054407759,-2.87849829638,135.812230348
1657,54.3503712706,-2.87945668187,137.198622131
1658,54.395301417,-2.8804177009,138.751439335
1659,54.4402312153,-2.8813813633,140.465162657
1660,54.4851606655,-2.88234767891,142.333980212
1661,54.5300897679,-2.88331665767,144.351868452
1662,54.5750185226,-2.88428830953,146.51266815
1663,54.6199469297,-2.88526264452,148.810153992
1664,54.6648749894,-2.88623967269,151.238096833
1665,54.7098027018,-2.88721940416,153.790318084
1666,54.754730067,-2.88820184912,156.460736095
1667,54.7996570853,-2.88918701777,159.243404705
1668,54.8445837567,-2.89017492039,162.132544373
1669,54.8895100814,-2.89116556731,165.122566439
1670,54.9344360596,-2.89215896892,168.208091215
1671,54.9793616913,-2.89315513563,171.383960606
1672,55.0242869768,-2.89415407795,174.645246015
1673,55.0692119162,-2.89515580641,177.987252236
1674,50.7103317106,-2.73876671214,86.2895651312
1675,50.7552912198,-2.73947451715,81.3340049162
1676,50.8002503729,-2.74018413435,76.3842369922
1677,50.8452091699,-2.74089556983,71.4414653129
1678,50.8901676111,-2.74160882969,66.5072497644
1679,50.9351256964,-2.74232392008,61.5836469884
1680,50.9800834261,-2.74304084717,56.673423062
1681,51.0250408001,-2.74375961717,51.7803841888
1682,51.0699978186,-2.74448023631,46.9099082488
1683,51.1149544817,-2.74520271084,42.0698323872
1684,51.1599107894,-2.74592704705,37.2720015864
1685,51.2048667419,-2.74665325127,32.5351103799
1686,51.2498223393,-2.74738132983,27.8902261125
1687,51.2947775817,-2.74811128911,23.3922213092
1688,51.3397324691,-2.74884313553,19.1449033152
1689,51.3846870017,-2.74957687551,15.3576895438
1690,51.4296411796,-2.75031251553,12.4575251674
1691,51.4745950029,-2.75105006208,11.1589084802
1692,51.5195484716,-2.75178952168,11.9938544114
1693,51.564501586,-2.75253090091,14.6008167174
1694,51.6094543461,-2.75327420633,18.2349980528
1695,51.6544067519,-2.75401944459,22.4019298088
1696,51.6993588037,-2.75476662232,26.854753105
1697,51.7443105015,-2.75551574621,31.4723540509
1698,51.7892618455,-2.75626682298,36.1917169347
1699,51.8342128356,-2.75701985936,40.9776973469
1700,51.8791634722,-2.75777486215,45.8094202651
1701,51.9241137552,-2.75853183814,50.6738027998
1702,51.9690636847,-2.75929079419,55.5622677306
1703,52.014013261,-2.76005173716,60.468974694
1704,52.058962484,-2.76081467397,65.3898172938
1705,52.103911354,-2.76157961155,70.3218281253
1706,52.148859871,-2.76234655689,75.2628116407
1707,52.1938080351,-2.76311551698,80.211109712
1708,52.2387558465,-2.76388649887,85.165447374
1709,52.2837033053,-2.76465950963,90.1248286078
1710,52.3286504115,-2.76543455637,95.0884642675
1711,52.3735971654,-2.76621164623,100.055721185
1712,52.418543567,-2.7669907864,105.026085555
1713,52.4634896165,-2.76777198408,109.999136143
1714,52.5084353139,-2.76855524651,114.974524385
1715,52.5533806594,-2.76934058099,119.951959395
1716,52.5983256531,-2.77012799482,124.931196535
1717,52.6432702952,-2.77091749535,129.912028592
1718,52.6882145857,-2.77170908998,134.894278893
1719,52.7331585248,-2.77250278613,139.877795891
1720,52.7781021126,-2.77329859126,144.862448856
1721,52.8230453492,-2.77409651285,149.848124425
1722,52.8679882348,-2.77489655845,154.834723815
1723,52.9129307695,-2.77569873562,159.822160554
1724,52.9578729533,-2.77650305196,164.810358622
1725,53.0028147866,-2.77730951512,167.129147141
1726,53.0477562692,-2.77811813278,163.892195747
1727,53.0926974015,-2.77892891266,160.745612162
1728,53.1376381835,-2.7797418625,157.694805977
1729,53.1825786154,-2.78055699011,154.745442049
1730,53.2275186972,-2.78137430331,151.903429315
1731,53.2724584292,-2.78219380997,149.174903521
1732,53.3173978114,-2.78301551801,146.566202936
1733,53.362336844,-2.78383943536,144.083836171
1734,53.4072755271,-2.78466557002,141.734441293
1735,53.4522138608,-2.78549393001,139.524735625
1736,53.4971518454,-2.7863245234,137.461455885
1737,53.5420894809,-2.78715735829,135.551288658
1738,53.5870267674,-2.78799244283,133.8007917
1739,53.6319637051,-2.7888297852,132.216307096
1740,53.6769002942,-2.78966939363,130.803867928
1741,53.7218365347,-2.79051127638,129.569100744
1742,53.7667724269,-2.79135544178,128.517126759
1743,53.8117079708,-2.79220189816,127.652465206
1744,53.8566431666,-2.79305065391,126.978942647
1745,53.9015780144,-2.79390171748,126.499612168
1746,53.9465125144,-2.79475509734,126.216686224
1747,53.9914466668,-2.795610802,126.131486489
1748,54.0363804716,-2.79646884003,126.244413289
1749,54.0813139289,-2.79732922003,126.554936251
1750,54.1262470391,-2.79819195064,127.06160668
1751,54.1711798021,-2.79905704056,127.762090993
1752,54.2161122182,-2.79992449853,128.653223425
1753,54.2610442875,-2.80079433332,129.731075307
1754,54.3059760101,-2.80166655375,130.991037492
1755,54.3509073862,-2.80254116869,132.42791211
1756,54.3958384159,-2.80341818706,134.036009746
1757,54.4407690994,-2.80429761781,135.809248254
1758,54.4856994369,-2.80517946994,137.741249864
1759,54.5306294284,-2.80606375251,139.825433726
1760,54.5755590741,-2.8069504746,142.055101702
1761,54.6204883742,-2.80783964536,144.423515821
1762,54.6654173289,-2.80873127398,146.923966476
1763,54.7103459382,-2.80962536969,149.549830918
1764,54.7552742024,-2.81052194178,152.294622132
1765,54.8002021216,-2.81142099956,155.152028453
1766,54.8451296959,-2.81232255243,158.115944597
1767,54.8900569256,-2.8132266098,161.180494907
1768,54.9349838107,-2.81413318115,164.340049718
1769,54.9799103514,-2.815042276,167.589235764
1770,55.0248365479,-2.81595390392,170.922941546
1771,55.0697624003,-2.81686807454,174.336318504
1772,55.1146879088,-2.81778479752,177.824778792
1773,50.710759059,-2.66795790026,85.7872020922
1774,50.7557192486,-2.66859790146,80.8008375451
1775,50.8006790834,-2.66923954127,75.8162690533
1776,50.8456385636,-2.66988282521,70.8338757822
1777,50.8905976891,-2.6705277588,65.8541514523
1778,50.9355564601,-2.6711743476,60.8777510152
1779,50.9805148768,-2.67182259719,55.9055621012
1780,51.0254729391,-2.67247251318,50.9388179979
1781,51.0704306472,-2.67312410121,45.9792832066
1782,51.1153880013,-2.67377736693,41.0295721324
1783,51.1603450013,-2.67443231602,36.0937265261
1784,51.2053016475,-2.67508895421,31.178332215
1785,51.2502579399,-2.67574728723,26.2948608075
1786,51.2952138786,-2.67640732085,21.4651114615
1787,51.3401694638,-2.67706906086,16.7356599879
1788,51.3851246954,-2.67773251308,12.2234864258
1789,51.4300795738,-2.67839768335,8.29125597091
1790,51.4750340989,-2.67906457756,6.17059403527
1791,51.5199882708,-2.67973320161,7.5767760902
1792,51.5649420897,-2.68040356142,11.2578346539
1793,51.6098955557,-2.68107566296,15.6866231633
1794,51.6548486689,-2.68174951221,20.3813996438
1795,51.6998014295,-2.68242511518,25.1939031635
1796,51.7447538374,-2.68310247792,30.0676580695
1797,51.7897058929,-2.6837816065,34.9770691591
1798,51.834657596,-2.68446250702,39.9089798433
1799,51.8796089469,-2.68514518561,44.8559692494
1800,51.9245599457,-2.68582964843,49.8135451707
1801,51.9695105924,-2.68651590167,54.7788333907
1802,52.0144608873,-2.68720395153,59.7499112369
1803,52.0594108304,-2.68789380428,64.7254447493
1804,52.1043604219,-2.68858546618,69.7044797927
1805,52.1493096619,-2.68927894354,74.6863160716
1806,52.1942585504,-2.6899742427,79.6704280992
1807,52.2392070877,-2.69067137002,84.6564139253
1808,52.2841552738,-2.69137033191,89.643960889
1809,52.3291031089,-2.69207113478,94.6328221551
1810,52.374050593,-2.69277378511,99.6228002729
1811,52.4189977264,-2.69347828937,104.613735424
1812,52.463944509,-2.6941846541,109.605496872
1813,52.5088909412,-2.69489288583,114.597976639
1814,52.5538370229,-2.69560299116,119.591084763
1815,52.5987827544,-2.6963149767,124.584745696
1816,52.6437281356,-2.69702884911,129.578895524
1817,52.6886731669,-2.69774461505,134.573479818
1818,52.7336178483,-2.69846228124,139.568451935
1819,52.7785621798,-2.69918185443,144.563771675
1820,52.8235061618,-2.69990334139,149.559404204
1821,52.8684497942,-2.70062674894,154.555319194
1822,52.9133930772,-2.70135208392,159.55149011
1823,52.958336011,-2.7020793532,164.54789364
1824,53.0032785957,-2.7028085637,163.388622049
1825,53.0482208314,-2.70353972236,160.076050107
1826,53.0931627183,-2.70427283616,156.852930545
1827,53.1381042565,-2.70500791211,153.724890058
1828,53.1830454461,-2.70574495726,150.697849441
1829,53.2279862872,-2.70648397869,147.778015377
1830,53.2729267801,-2.70722498351,144.971865655
1831,53.3178669248,-2.70796797888,142.28612664
1832,53.3628067215,-2.70871297198,139.72774183
1833,53.4077461703,-2.70945997004,137.30383039
1834,53.4526852714,-2.71020898031,135.02163472
1835,53.4976240249,-2.71096001009,132.888456403
1836,53.5425624309,-2.7117130667,130.911580267
1837,53.5875004896,-2.71246815751,129.09818686
1838,53.6324382012,-2.71322528993,127.455254318
1839,53.6773755657,-2.71398447139,125.989451368
1840,53.7223125833,-2.71474570937,124.707024096
1841,53.7672492542,-2.71550901138,123.613679913
1842,53.8121855786,-2.71627438497,122.714472921
1843,53.8571215564,-2.71704183773,122.013695408
1844,53.902057188,-2.71781137729,121.514780458
1845,53.9469924735,-2.71858301132,121.220220559
1846,53.9919274129,-2.7193567475,121.131506534
1847,54.0368620065,-2.72013259359,121.249090215
1848,54.0817962544,-2.72091055737,121.572373016
1849,54.1267301568,-2.72169064666,122.099721062
1850,54.1716637137,-2.7224728693,122.828506
1851,54.2165969255,-2.72325723321,123.75516914
1852,54.2615297921,-2.72404374632,124.875305371
1853,54.3064623138,-2.72483241661,126.183762403
1854,54.3513944907,-2.7256232521,127.674750429
1855,54.396326323,-2.72641626085,129.341957229
1856,54.4412578109,-2.72721145095,131.178664052
1857,54.4861889544,-2.72800883054,133.177858164
1858,54.5311197538,-2.72880840782,135.332338737
1859,54.5760502091,-2.72961019101,137.634813585
1860,54.6209803206,-2.73041418836,140.077985113
1861,54.6659100885,-2.73122040819,142.654624587
1862,54.7108395128,-2.73202885886,145.357634539
1863,54.7557685938,-2.73283954874,148.180099614
1864,54.8006973315,-2.73365248629,151.11532657
1865,54.8456257263,-2.73446767997,154.156874407
1866,54.8905537781,-2.73528513832,157.29857574
1867,54.9354814872,-2.73610486989,160.534550588
1868,54.9804088538,-2.7369268833,163.859213764
1869,55.025335878,-2.73775118721,167.267276949
1870,55.07026256,-2.73857779032,170.753746491
1871,55.1151888999,-2.73940670136,174.313917813
1872,55.160114898,-2.74023792913,177.943367244
1873,50.6661822498,-2.5965767235,90.5741007679
1874,50.7111434052,-2.59714745526,85.5745232829
1875,50.7561042068,-2.59771964715,80.5749982331
1876,50.8010646548,-2.59829330407,75.5755360248
1877,50.8460247493,-2.59886843094,70.5761500126
1878,50.8909844903,-2.59944503271,65.5768576236
1879,50.935943878,-2.60002311434,60.5776820368
1880,50.9809029126,-2.60060268082,55.5786547707
1881,51.025861594,-2.60118373717,50.5798198029
1882,51.0708199224,-2.60176628842,45.5812404008
1883,51.1157778979,-2.60235033964,40.5830109978
1884,51.1607355206,-2.60293589591,35.5852790746
1885,51.2056927906,-2.60352296233,30.5882884776
1886,51.2506497081,-2.60411154405,25.5924734475
1887,51.2956062731,-2.6047016462,20.5986893354
1888,51.3405624857,-2.60529327398,15.6088855307
1889,51.3855183462,-2.60588643259,10.6286693749
1890,51.4304738544,-2.60648112725,5.68330166846
1891,51.4754290107,-2.60707736322,1.27719341826
1892,51.5203838151,-2.60767514578,4.57848536096
1893,51.5653382677,-2.60827448022,9.5023067396
1894,51.6102923686,-2.60887537188,14.4784370201
1895,51.655246118,-2.60947782611,19.4668036339
1896,51.7001995159,-2.61008184828,24.4599212773
1897,51.7451525626,-2.6106874438,29.455373942
1898,51.790105258,-2.61129461809,34.4521459308
1899,51.8350576023,-2.61190337662,39.4497359232
1900,51.8800095957,-2.61251372486,44.4478679982
1901,51.9249612382,-2.61312566831,49.4463777718
1902,51.96991253,-2.61373921252,54.4451612169
1903,52.0148634713,-2.61435436303,59.4441492924
1904,52.059814062,-2.61497112543,64.4432943779
1905,52.1047643024,-2.61558950534,69.4425625639
1906,52.1497141926,-2.6162095084,74.4419290496
1907,52.1946637327,-2.61683114026,79.4413752763
1908,52.2396129228,-2.61745440662,84.4408870806
1909,52.284561763,-2.61807931321,89.4404534656
1910,52.3295102536,-2.61870586576,94.440065763
1911,52.3744583945,-2.61933407005,99.4397170475
1912,52.419406186,-2.61996393189,104.43940172
1913,52.4643536282,-2.62059545711,109.439115205
1914,52.5093007211,-2.62122865156,114.438853725
1915,52.554247465,-2.62186352113,119.438614138
1916,52.5991938599,-2.62250007174,124.438393803
1917,52.6441399061,-2.62313830933,129.438190491
1918,52.6890856035,-2.62377823987,134.438002301
1919,52.7340309525,-2.62441986936,139.437827607
1920,52.778975953,-2.62506320384,144.437665008
1921,52.8239206052,-2.62570824936,149.43751329
1922,52.8688649094,-2.62635501202,154.437371395
1923,52.9138088655,-2.62700349793,159.4372384
1924,52.9587524738,-2.62765371324,163.190170671
1925,53.0036957344,-2.62830566413,159.717036682
1926,53.0486386473,-2.62895935681,156.326682972
1927,53.0935812129,-2.62961479752,153.024611784
1928,53.1385234311,-2.63027199253,149.816660671
1929,53.1834653022,-2.63093094814,146.709003872
