population,point_id
1180.0,5023
797.0,5689
4378.0,1987
12415.0,3849
19342.0,3434
85381.0,4658
3639.0,2396
724.0,5733
292.0,763
1347.0,3450
8905.0,3589
3177.0,2168
7607.0,3463
220.0,686
34530.0,5795
916.0,2376
1894.0,2115
1265.0,5734
7103.0,10
1115.0,1117
501.0,428
984.0,3948
326.0,1847
3521.0,2652
1178.0,5679
481.0,4297
331.0,2167
8495.0,4622
5907.0,146
4843.0,3478
2369.0,4985
27364.0,3690
3843.0,98
541.0,3626
8694.0,2554
4934.0,5960
395.0,193
47151.0,6102
923.0,5308
1282.0,2868
383.0,2059
12861.0,2021
2963.0,3882
2522.0,853
13789.0,5113
1400.0,243
968.0,4082
232.0,2927
318.0,4304
456.0,4936
1516.0,1911
2025.0,4541
1106.0,5777
753.0,4767
298.0,672
561.0,5280
5012.0,2462
8082.0,1736
802.0,4997
11401.0,1708
2680.0,4409
1183.0,4279
750.0,2092
1631.0,3608
1497.0,4270
2235.0,5844
15420.0,5241
683.0,3703
590.0,956
2495.0,3533
4372.0,5544
18990.0,1366
8550.0,2573
7126.0,3262
5829.0,145
1036.0,2896
2611.0,1715
3331.0,5973
10477.0,3892
2082.0,2620
1310.0,3157
10462.0,4280
12549.0,5560
5593.0,3973
15214.0,104
192.0,1081
16765.0,3541
506.0,163
338.0,3070
3540.0,2119
11108.0,2778
20014.0,4411
1532.0,1134
4683.0,2671
617.0,1175
4837.0,533
875.0,3342
578.0,2767
6233.0,4678
10701.0,5970
3438.0,3190
3003.0,5669
439.0,343
435.0,1153
223.0,1555
3210.0,4290
791.0,1317
34089.0,2910
3808.0,4570
791.0,186
700.0,4212
1077.0,3475
1583.0,2428
23998.0,5752
863.0,4462
1565.0,4725
230.0,705
264664.0,5171
50883.0,337
3214.0,4828
6646.0,5247
1539.0,3507
320.0,6087
17396.0,3834
613.0,727
3296.0,4155
310.0,886
2729.0,4529
2593.0,5248
1370.0,5968
4700.0,781
645.0,1527
24055.0,2962
21361.0,297
494.0,4912
2287.0,1804
11184.0,400
5924.0,2526
23381.0,2531
1974.0,893
7201.0,5218
308.0,2703
2021.0,473
11442.0,4020
2961.0,5969
540.0,5078
502.0,4434
264.0,819
1831.0,2217
2885.0,6021
31042.0,4738
6117.0,4146
673.0,1723
678.0,2333
2224.0,5433
25765.0,4657
828.0,3581
3761.0,5961
5161.0,5291
1521.0,2186
38240.0,3436
660.0,970
1910.0,5479
663.0,5549
4063.0,4308
4850.0,2096
274.0,304
373.0,1759
11608.0,4980
607.0,5687
8245.0,2649
16772.0,1632
1338.0,1903
7185.0,2747
292.0,1285
7968.0,1747
2699.0,3371
4838.0,806
627.0,1201
1226.0,4264
102241.0,4965
17276.0,5954
39267.0,1734
970.0,1628
7878.0,3393
257.0,946
17344.0,4991
1576.0,123
895.0,2873
1658.0,4316
2557.0,4880
1232.0,1647
39656.0,3875
31590.0,1836
1016.0,1414
335.0,2072
1537.0,5050
341.0,885
1318.0,1917
35087.0,6149
294.0,5070
726.0,3118
2590.0,5391
534.0,2789
707.0,333
10272.0,4786
1868.0,800
1569.0,3796
900.0,1530
334.0,1429
310.0,1865
12358.0,915
670.0,3193
166.0,4685
614.0,2988
1625.0,6011
2648.0,1141
2860.0,404
624.0,4925
687.0,2859
3852.0,5429
644.0,4802
12603.0,2079
1346.0,6032
113355.0,5156
974.0,547
1149.0,4175
13583.0,2863
2970.0,1989
39946.0,1892
959.0,578
2122.0,1699
228.0,4934
413.0,556
6186.0,3226
7484.0,4794
647.0,4301
94305.0,5035
625.0,2858
8098.0,3838
2588.0,4367
928.0,2114
223.0,566
48512.0,5705
780.0,3196
153.0,695
408.0,2709
40581.0,4513
29565.0,3594
218.0,2078
1820.0,3209
405.0,737
12258.0,3842
4934.0,5317
17723.0,5611
4203.0,1698
4009.0,4581
25173.0,3846
132304.0,5297
6370.0,5292
26205.0,4478
1351.0,2338
7627.0,4753
1050.0,5309
26267.0,5574
2328.0,6110
45188.0,782
993.0,610
12817.0,5041
4838.0,287
617.0,2624
6225.0,2800
42341.0,4819
2878.0,1792
10264.0,3232
371.0,3997
759.0,5432
403.0,2730
6405.0,2343
881.0,4174
2514.0,5003
22794.0,5793
2730.0,5012
474.0,1630
205.0,3955
1698.0,3959
15195.0,2656
2427.0,1607
475.0,3454
701.0,1056
421.0,1672
1534.0,5901
231.0,1156
4032.0,5346
4219.0,6114
9208.0,2349
18657.0,5176
837.0,2983
257.0,2181
407.0,181
20269.0,3273
7248.0,1830
7633.0,5848
3655.0,1412
2651.0,2535
800.0,1701
4457.0,4579
244.0,367
317.0,1137
1167.0,1516
4630.0,5698
970.0,5835
6007.0,3400
1502.0,4353
6716.0,983
248.0,3170
261349.0,5104
1184.0,3364
55972.0,4340
2208.0,3117
850.0,4647
5945.0,3556
28678.0,298
536.0,4781
821.0,2536
1843.0,5917
148.0,3042
463.0,4311
6635.0,2305
365.0,690
651.0,4460
17067.0,4268
6971.0,3793
1283.0,4868
570.0,112
5696.0,4750
7020.0,1499
10173.0,3201
2559.0,5934
6268.0,3669
24241.0,3931
3321.0,3729
70850.0,1460
28213.0,2098
2307.0,1484
2294.0,5589
6620.0,2312
2083.0,4371
1251.0,1706
1581.0,1491
471.0,4768
323.0,954
41590.0,5563
5527.0,1930
852.0,600
451.0,5057
163.0,1561
1642.0,319
21521.0,1790
1043.0,435
138.0,3067
66468.0,3200
3167.0,2626
3334.0,6070
1014.0,3085
21220.0,5454
11564.0,5128
5125.0,5406
237.0,913
2820.0,589
4792.0,3285
5058.0,6018
4686.0,6119
375.0,3517
80761.0,3072
29493.0,1941
1598.0,2989
17826.0,5567
1734.0,3120
34654.0,3471
928.0,3340
775.0,52
887.0,2585
4871.0,2981
864.0,366
174.0,5723
1838.0,4761
25806.0,2322
1253.0,440
1226.0,2864
787.0,2027
12910.0,5371
3305.0,2045
91559.0,2775
492.0,3155
1549.0,3062
1297.0,5839
18432.0,5032
4032.0,85
9274.0,3277
1354.0,3339
3294.0,1798
14335.0,4739
12196.0,4315
5195.0,32
61132.0,1452
2343.0,5333
306.0,1381
912.0,546
5679.0,3686
29846.0,1537
18299.0,3218
66710.0,1993
800.0,1505
201.0,736
339.0,1006
819.0,6145
808.0,278
291.0,2406
141.0,5732
409.0,4635
10371.0,4400
277.0,875
2192.0,3103
111771.0,5034
1891.0,5401
1832.0,5694
41109.0,2884
6461.0,4959
341.0,1602
32853.0,4982
1273.0,2762
522.0,3782
671.0,4518
222.0,443
631.0,4833
7828.0,4568
1549.0,416
1753.0,6033
85730.0,2457
3451.0,1658
34174.0,5983
1270.0,427
1183.0,3373
7001.0,5362
2413.0,2207
63751.0,4256
8237.0,3192
662.0,2975
2227.0,5626
7969.0,2527
4774.0,377
344.0,1517
1456.0,5381
2411.0,24
10385.0,184
2124.0,4939
7795.0,1639
217.0,3956
890.0,1235
309.0,4551
373.0,5006
33010.0,3739
1438.0,3502
1866.0,728
1942.0,456
1304.0,4362
1047.0,1873
747.0,4861
3033.0,1893
2437.0,2731
7267.0,5792
1148.0,5306
1583.0,2630
24801.0,3637
585.0,3776
5150.0,2436
35016.0,4404
696.0,5139
92855.0,4876
1415.0,256
12309.0,2232
1340.0,3078
1317.0,216
192.0,3036
1080.0,2714
997.0,1755
798.0,3162
1863.0,1850
489.0,8
5270.0,5892
249.0,1869
31428.0,1839
1233.0,5944
1503.0,5743
1767.0,2651
800.0,1815
779.0,1501
1159.0,4832
1047.0,2757
30536.0,3928
2728.0,5305
250.0,4836
2728.0,3532
42421.0,4821
714.0,2395
428.0,1956
935.0,4854
301.0,542
606.0,1341
359.0,1270
6097.0,1738
3650.0,1525
3453.0,2764
2461.0,3102
8695.0,4483
3358.0,5254
4034.0,2990
1394.0,1753
1502.0,110
1021.0,3522
1485.0,5193
3931.0,5958
284.0,1344
571.0,1342
2514.0,6054
1497.0,1860
45388.0,6152
2262.0,5704
5894.0,1128
58812.0,4894
957.0,6089
10240.0,3933
1108.0,5576
941.0,28
1725.0,262
795.0,313
209.0,5871
46249.0,2570
518.0,3058
2369.0,3814
358.0,3022
1417.0,2053
951.0,5390
107652.0,4054
3157.0,30
29711.0,1778
891.0,4602
6304.0,3504
489.0,1312
4082.0,1591
97027.0,3596
5940.0,1684
718.0,1862
673.0,1050
431.0,1764
1204.0,122
119.0,5885
29904.0,1942
3539.0,5922
1482.0,3717
49040.0,5355
301.0,762
3585.0,3678
1147.0,4084
182.0,531
1602.0,3449
8651.0,5158
2005.0,5132
15524.0,4899
9717.0,1581
36118.0,3661
1474.0,5891
15654.0,4506
3008.0,2655
4978.0,3742
221.0,628
759.0,4523
14281.0,4642
191.0,5148
326.0,5483
1139.0,3365
70073.0,3357
14884.0,3399
50115.0,2682
2081.0,5621
1438.0,4668
364.0,5727
5387.0,5710
4627.0,1867
1768.0,6043
187459.0,5169
4916.0,3897
923.0,3526
55615.0,3276
3364.0,4205
784.0,5484
3128.0,5528
12844.0,4582
1524.0,3675
864.0,1310
36297.0,2664
1474.0,3425
1172.0,185
54546.0,3927
4211.0,5063
2717.0,5906
987.0,4795
936.0,487
12268.0,2793
3591.0,1767
1568.0,6004
883.0,1510
1949.0,4901
1468.0,3575
2119.0,5550
2325.0,1730
866.0,3476
923.0,1696
733.0,2984
1204.0,4806
2937.0,5094
1352.0,3284
160480.0,5358
22314.0,4138
5859.0,4385
26379.0,2450
1290.0,1983
289.0,831
337.0,2176
10979.0,3551
364.0,1198
631.0,2935
491.0,4249
16180.0,446
1215.0,155
7838.0,5263
7647.0,434
1755.0,3701
686.0,1115
124.0,1327
183.0,6137
3599.0,1646
2285.0,3348
565.0,2086
303.0,604
974.0,3349
297.0,842
231.0,1262
584.0,4855
617.0,1282
10446.0,961
7143.0,3920
984.0,2214
1914.0,4431
2063.0,4165
906.0,3577
599.0,5490
2600.0,97
3370.0,3325
2374.0,2025
11349.0,2996
1563.0,3321
19279.0,4972
785.0,4457
20964.0,5404
1416.0,1843
1874.0,4332
2925.0,5267
18896.0,5453
10355.0,351
1187.0,2969
387.0,5145
1631.0,2218
4988.0,5183
27778.0,2350
2023.0,5260
2274.0,3963
4994.0,1142
912.0,3198
819.0,2374
11931.0,3734
20333.0,5055
3757.0,3474
220.0,386
435.0,302
539.0,2170
1229.0,1805
2198.0,1615
11141.0,3460
19897.0,3788
26344.0,2095
908.0,506
2641.0,5310
8912.0,922
112405.0,336
380.0,1483
1517.0,6112
8872.0,3970
17333.0,3597
1101.0,5521
4315.0,3888
3061.0,369
41561.0,5654
25822.0,5562
6226.0,724
1862.0,5800
14202.0,4656
307.0,2744
2112.0,1413
269.0,1008
1435.0,5322
1260.0,4417
1826.0,5552
5847.0,1642
3535.0,6134
4503.0,1055
258.0,1652
53072.0,1406
1578.0,2197
2534.0,5849
3097.0,464
9421.0,1745
598.0,3578
395.0,1353
12014.0,5314
836.0,2400
381.0,5196
8732.0,2345
2593.0,4186
316.0,1392
927.0,3334
4541.0,5250
1259.0,1248
893.0,1169
1517.0,5179
11128.0,2964
597.0,3040
5840.0,5143
851.0,1075
2530.0,1852
5878.0,5555
24068.0,845
23925.0,1323
574.0,2855
21372.0,3585
942.0,1291
569.0,4299
45545.0,3753
27816.0,4415
949.0,5198
837.0,4080
2600.0,406
499.0,76
1483.0,334
32145.0,3646
1026.0,1960
547.0,1238
789.0,2402
1017.0,552
550.0,3767
356.0,219
3525.0,2235
3768.0,3617
734.0,273
2701.0,4840
38126.0,1461
165502.0,5236
13284.0,79
42089.0,4654
5167.0,450
2538.0,4204
512.0,1711
5580.0,3969
50391.0,3874
1332.0,2898
1284.0,4534
191.0,3175
29350.0,3655
1395.0,2490
850.0,1309
1471.0,3950
738.0,192
38922.0,3539
2134.0,338
2267.0,1851
650.0,271
8029.0,4777
747.0,1221
480.0,2577
2475.0,3256
927.0,4363
5593.0,6035
1065.0,6113
5045.0,3461
2089.0,4111
3025.0,5984
24823.0,2919
1590.0,5965
2739.0,4646
1631.0,6050
14191.0,3591
1133.0,1716
1504.0,3211
90714.0,1459
3838.0,5579
4462.0,2994
16872.0,3757
1932.0,5449
4622.0,4419
131.0,607
1150.0,235
1512.0,2292
14427.0,4763
682.0,387
117171.0,2888
1242.0,1610
1557.0,5493
2338.0,1641
4955.0,3462
917.0,1560
13500.0,4574
13849.0,4195
2373.0,3684
1764.0,4884
56688.0,2644
231.0,2473
624.0,4998
1459.0,29
8548.0,1158
5743.0,4760
13639.0,1182
9692.0,5255
1086.0,4930
506.0,2827
1777.0,1977
318.0,1237
40983.0,4322
21306.0,4942
3174.0,3183
30285.0,1041
1121.0,999
806.0,1714
147.0,4136
1377.0,5685
771.0,2335
10060.0,904
1862.0,2128
863.0,4872
5678.0,171
940.0,1579
1296.0,3296
1786.0,227
623.0,1278
1458.0,4684
4566.0,1975
1099.0,4003
729.0,2742
2332.0,5631
334.0,3015
763.0,858
1414.0,2869
6194.0,5018
574.0,4616
4335.0,5421
261.0,2727
91301.0,2774
1183.0,54
3219.0,3212
6022.0,4502
14804.0,1445
344.0,2393
48655.0,5373
2221.0,993
177.0,2609
2622.0,3119
28300.0,5281
1384.0,4729
2560.0,3580
851.0,2159
12864.0,103
1888.0,2307
567.0,2985
8510.0,5374
2949.0,3613
260.0,525
673.0,3889
3717.0,2913
95648.0,1636
2777.0,3151
1554.0,1724
976.0,4467
1190.0,1147
1205.0,4017
496.0,2758
597.0,2272
2748.0,3736
1350.0,4842
241.0,810
758.0,4774
305.0,2062
1437.0,6084
2892.0,1311
1300.0,1668
1687.0,1398
5799.0,5628
243.0,857
3082.0,3856
684.0,1205
36732.0,2683
50012.0,5613
1041.0,36
916.0,1559
3196.0,4771
11084.0,4497
93490.0,1890
902.0,451
342.0,4548
604.0,1268
636.0,5548
2306.0,3860
1413.0,1743
16375.0,2410
242.0,2718
892.0,53
613.0,2600
967.0,3712
286.0,1336
1954.0,3634
4151.0,1679
833.0,2912
212.0,3397
19850.0,3113
3005.0,5812
6056.0,23
19257.0,2519
1228.0,5822
2794.0,3188
727.0,1286
12565.0,4484
9023.0,3361
343.0,3711
45645.0,4489
19282.0,960
653.0,2799
6913.0,4583
1019.0,791
70758.0,5096
300.0,5273
2950.0,1172
41941.0,3221
2331.0,2083
907.0,1586
7313.0,5950
2080.0,5344
286.0,290
562.0,4640
3018.0,4944
2218.0,2332
1626.0,3877
124.0,793
3152.0,1356
1468.0,4183
8643.0,5126
560.0,3947
800.0,5869
299.0,2052
3190.0,2638
1249.0,2222
80652.0,5295
19598.0,4575
1708.0,4344
4134.0,2689
12305.0,1256
42604.0,3563
4096.0,86
237.0,2697
3986.0,2619
382.0,1149
26322.0,2239
6379.0,5091
15776.0,2749
622.0,5397
34111.0,3030
685.0,3265
8061.0,2533
45250.0,2461
471.0,4859
5192.0,4327
2865.0,5501
1558.0,6133
10720.0,4744
19201.0,1404
37663.0,3468
280.0,3064
3145.0,1904
1121.0,2738
707.0,1895
1339.0,3105
1911.0,1583
449.0,3727
346.0,1485
10088.0,5212
745.0,495
597.0,3868
3005.0,2321
2188.0,5531
2032.0,5408
9260.0,4789
17076.0,5447
36788.0,3791
13775.0,3618
99466.0,3493
22714.0,1719
2438.0,4078
2567.0,3208
2371.0,3414
745.0,3050
655.0,5138
15125.0,1593
1481.0,2198
28421.0,618
1708.0,3601
724.0,4528
2618.0,4034
1549.0,5205
366.0,5999
36887.0,4746
6117.0,1393
481.0,1307
3381.0,5533
5079.0,5591
617.0,3884
56223.0,2547
7148.0,5301
501.0,2840
971.0,3583
19989.0,6153
955.0,1094
15330.0,3665
8233.0,5890
2000.0,1390
3305.0,425
4710.0,3134
4141.0,43
1809.0,4558
13885.0,4661
613.0,1077
507.0,5279
11136.0,4101
3611.0,4591
1041.0,5398
49405.0,6101
3055.0,5713
2073.0,5808
1344.0,4450
183.0,4108
11802.0,4410
760.0,1086
676.0,3206
1404.0,1931
5510.0,3960
2153.0,4356
313.0,924
1294.0,4531
9975.0,5903
9209.0,5987
8152.0,5410
1045.0,4717
1031.0,731
1207.0,1756
1141.0,1866
5253.0,1558
2471.0,4867
2018.0,4442
333.0,1713
36056.0,3246
298.0,1471
1346.0,4641
9784.0,3772
1587.0,1585
7360.0,3987
6754.0,597
5187.0,3187
336.0,2382
1467.0,4031
6215.0,4262
2811.0,5417
83309.0,5751
20664.0,3898
25219.0,4962
564.0,2595
35311.0,2039
8176.0,3670
295.0,4527
3595.0,87
324.0,2946
1306.0,169
545.0,1515
523.0,5071
12480.0,3748
1367.0,4354
29686.0,5452
698.0,344
9822.0,1988
29847.0,3609
319.0,776
1307.0,2152
1476.0,2190
7811.0,5507
325.0,1305
51056.0,5706
3512.0,5508
474.0,649
377.0,1616
14807.0,902
840.0,4437
369.0,873
197112.0,5233
903.0,121
255.0,634
1926.0,2441
1356.0,1189
30059.0,5513
285.0,944
4380.0,1334
488.0,787
85977.0,2660
6752.0,1036
5414.0,5750
512.0,154
10599.0,4051
356.0,1760
4715.0,4152
2203.0,2001
1378.0,35
1135.0,1609
1041.0,1722
1280.0,602
1907.0,2971
295.0,2271
3027.0,4595
754.0,5522
1842.0,1315
784.0,2628
7153.0,3671
45436.0,1455
14600.0,4594
3608.0,1687
13163.0,1037
422.0,3281
4870.0,375
474.0,188
4081.0,1395
14257.0,4897
2843.0,5133
76742.0,3090
6421.0,1540
8976.0,1239
275.0,1212
455.0,3954
256.0,2720
1094.0,1608
23597.0,783
940.0,1503
278.0,527
3338.0,6093
132775.0,4967
711.0,2826
11722.0,2142
4760.0,4168
453.0,2788
1016.0,308
5205.0,1456
8490.0,6151
66731.0,3595
7079.0,3916
5331.0,5855
179.0,5726
1664.0,1482
3973.0,3114
368.0,1208
4581.0,1991
2721.0,4588
1804.0,63
17281.0,5880
15564.0,5556
1178.0,260
958.0,5258
1875.0,5186
1676.0,3299
6574.0,5485
411.0,5334
2178.0,1589
1068.0,3480
16792.0,3743
2329.0,1900
44961.0,4576
21250.0,3935
10323.0,118
1477.0,2875
417.0,3514
155.0,272
192.0,3099
850.0,223
29042.0,5166
353.0,3168
587.0,6128
25914.0,2558
47123.0,4094
40291.0,5657
1658.0,2412
4005.0,2467
600.0,231
411.0,3366
495.0,1424
996.0,4879
48412.0,5642
11702.0,1454
1670.0,2341
303.0,328
773.0,4085
126729.0,3538
2135.0,2281
82161.0,2249
1737.0,4206
6754.0,1791
13994.0,1538
4643.0,4567
3582.0,5122
1180.0,6029
5263.0,5162
40716.0,1331
2120.0,263
242.0,4464
14740.0,3936
17831.0,7
3394.0,2862
1405.0,3368
405.0,2054
14479.0,120
994.0,4921
793.0,4439
6496.0,6123
3314.0,6051
26677.0,3485
6944.0,4093
892.0,664
6028.0,3830
2611.0,3320
6504.0,1674
83169.0,4990
652.0,4438
125623.0,5102
19363.0,1042
688.0,1167
1952.0,1495
275.0,5781
15242.0,4676
7991.0,4193
92123.0,5653
3710.0,5430
1461.0,3732
8599.0,4731
7872.0,5742
1607.0,5947
1214.0,665
1922.0,5530
2149.0,5014
12611.0,3688
1867.0,3894
3970.0,1848
3466.0,4073
1743.0,2510
5585.0,5646
4425.0,1439
28692.0,5876
1745.0,4092
51446.0,4421
1639.0,3996
1203.0,4904
1768.0,1929
41496.0,3638
775.0,807
2415.0,5377
13009.0,5650
1132.0,4927
784.0,5912
92701.0,5108
3353.0,3714
566.0,3125
1022.0,4384
8729.0,2316
136.0,2582
1031.0,399
48988.0,2135
3461.0,2551
1892.0,4841
4448.0,852
1441.0,1143
11886.0,3354
1812.0,4604
81723.0,2773
16321.0,1545
974.0,2203
2243.0,1174
1859.0,549
797.0,1512
1180.0,268
396.0,1092
1464.0,2162
978.0,3771
31869.0,4735
707.0,310
238.0,3179
1800.0,1614
43713.0,1369
2592.0,3817
7224.0,5213
827.0,1627
2613.0,1490
356.0,836
482.0,2602
2290.0,1746
6360.0,5662
538.0,5881
1535.0,4721
862.0,1519
881.0,2324
1300.0,5214
406.0,2366
13381.0,5609
180.0,1419
1425.0,4612
1862.0,4253
640.0,2491
331.0,2301
19304.0,2082
1631.0,3640
8578.0,3590
424.0,4562
9056.0,5060
2512.0,4325
472.0,5208
2271.0,957
215.0,3021
2576.0,4598
6145.0,4272
7220.0,265
235.0,996
465.0,1162
31708.0,3570
1318.0,379
13300.0,5293
1044.0,2399
2195.0,5405
260.0,3257
39734.0,1105
1867.0,2109
729.0,4379
445.0,168
14276.0,3622
657.0,4681
1426.0,2765
261.0,2616
1256.0,910
7984.0,3457
1488.0,2901
42091.0,2448
1058.0,1707
3906.0,3032
2496.0,4179
7578.0,2899
2635.0,4445
8699.0,2543
641.0,5264
181.0,3307
165.0,238
38086.0,4736
39322.0,1936
1433.0,3426
12989.0,1396
7940.0,3459
5560.0,5227
2923.0,2185
1626.0,4076
958.0,4682
1496.0,5440
7000.0,3387
1035.0,4002
1755.0,2691
2300.0,1399
383.0,1299
571.0,5619
56904.0,5514
1445.0,3283
3541.0,3534
1378.0,3600
591.0,2233
1692.0,2130
556.0,733
15742.0,3274
1655.0,4929
303.0,825
41017.0,4491
7712.0,1793
7364.0,3562
10902.0,1898
14488.0,1835
672.0,5201
1897.0,3515
712.0,555
1080.0,3705
4657.0,2785
6680.0,5252
764.0,554
1481.0,3104
527.0,2704
646.0,191
137.0,2694
15724.0,4426
730.0,2897
19001.0,4116
13340.0,5466
5518.0,6078
1282.0,2090
919.0,2193
581.0,1980
1623.0,3824
31901.0,2248
606.0,5004
551.0,2601
1184.0,2220
3643.0,135
208.0,228
5355.0,4069
129118.0,4892
4251.0,39
1856.0,5428
1389.0,4469
231.0,1047
26829.0,2555
6467.0,1821
2832.0,3010
3968.0,4569
10317.0,2302
628.0,4395
29592.0,4790
14001.0,3964
3633.0,662
4673.0,2216
2713.0,6025
4614.0,5597
2368.0,1031
924.0,3363
527.0,2196
19310.0,1833
1479.0,1033
1730.0,255
144.0,2835
5675.0,1019
335.0,1875
345.0,1811
10206.0,6046
229.0,2474
12644.0,3850
15060.0,4659
1483.0,3116
1121.0,2132
1582.0,5695
650.0,3088
423.0,1377
392.0,66
271.0,4380
307.0,827
1593.0,1400
786.0,2005
3352.0,89
383.0,6104
409.0,160
30818.0,3247
4387.0,4902
8112.0,4024
2975.0,6006
765.0,1954
3060.0,1899
47137.0,1104
36300.0,3465
2784.0,2748
24304.0,779
295.0,4550
9517.0,5915
653.0,5640
30807.0,4225
160.0,2949
6195.0,4026
841.0,288
13851.0,1997
227.0,738
18959.0,3758
8530.0,1375
1219.0,3579
50965.0,4141
11166.0,4103
2220.0,5392
1145.0,5853
349.0,949
905.0,505
562.0,34
3875.0,2158
5095.0,5991
104356.0,4816
710.0,5725
19411.0,3760
504.0,1469
27821.0,6039
907.0,321
1960.0,3395
798.0,684
2662.0,5321
304.0,1337
1435.0,4669
1330.0,4838
2883.0,18
339.0,4680
18732.0,5500
347.0,2615
1335.0,4700
608.0,139
1094.0,614
54793.0,848
678.0,2705
544.0,143
4638.0,2108
240.0,594
61479.0,4814
14740.0,381
363.0,927
597.0,1656
4302.0,2296
1667.0,466
952.0,5739
1736.0,5919
987.0,4432
27241.0,4009
61287.0,2891
784.0,4423
18189.0,3852
53094.0,1251
637.0,250
3045.0,3470
7992.0,4399
14272.0,3809
8959.0,4561
98158.0,2567
2432.0,5740
61344.0,2201
2505.0,5482
2409.0,5435
3621.0,4532
724.0,5632
764.0,4022
23889.0,1109
339.0,582
375.0,777
1647.0,4691
2653.0,2980
692.0,1826
3554.0,4199
837.0,5526
46961.0,4124
2995.0,102
343.0,898
1092.0,4194
1063.0,1998
9733.0,1784
3634.0,1554
2498.0,4784
3990.0,1014
15716.0,1498
1607.0,2
356.0,796
5012.0,72
5025.0,4933
1674.0,5761
533.0,1877
6709.0,3536
3176.0,5926
2219.0,4702
2201.0,1263
45215.0,4140
10725.0,5925
1627.0,3768
34855.0,4585
1202.0,3819
8142.0,5092
36491.0,2575
4373.0,5184
573.0,1281
200.0,696
372.0,1772
2136.0,6095
1628.0,1782
33151.0,3337
260.0,3236
849.0,4143
2005.0,3394
266.0,627
65737.0,3603
353.0,391
1694.0,1702
5392.0,1531
1781.0,3813
216.0,5146
17647.0,1023
18944.0,3807
677.0,1140
3324.0,3158
1180.0,2523
638.0,1754
360.0,320
16636.0,3689
37856.0,1840
8299.0,426
344.0,1571
890.0,5529
2224.0,2754
3849.0,4463
488.0,4476
303.0,2811
6416.0,3544
69720.0,3658
2203.0,2212
6361.0,741
42536.0,4505
979.0,5520
413.0,2966
8283.0,3005
11269.0,2231
552.0,1428
3391.0,5459
3564.0,46
3449.0,1985
276.0,3060
5607.0,919
3154.0,4603
292.0,5870
363.0,2787
1165.0,1681
672.0,361
57570.0,1246
946.0,3529
307.0,5737
1164.0,1924
3458.0,73
6630.0,40
743.0,182
635.0,4389
1678.0,355
39632.0,1748
46755.0,2569
1145.0,277
1668.0,5722
402.0,3123
1425.0,6131
1122.0,261
15763.0,4613
3354.0,5029
486.0,5005
1043.0,2641
2834.0,4783
567.0,348
698.0,2732
32044.0,3593
571.0,3235
5656.0,4190
7565.0,4033
1125.0,1064
13260.0,4202
6095.0,2618
2205.0,1215
859.0,868
2629.0,4320
2717.0,965
2586.0,332
3364.0,2828
1427.0,2424
502.0,730
423.0,1712
9924.0,3269
569.0,1223
28742.0,6079
805.0,3087
442.0,1232
272.0,484
3334.0,4852
552.0,2959
1185.0,3056
16527.0,1358
2108.0,2030
297.0,569
6928.0,5927
1387.0,3886
42736.0,3220
10046.0,1901
781.0,2224
3565.0,1276
24189.0,2359
1064.0,233
27509.0,4490
1817.0,5863
2585.0,6057
961.0,1863
1127.0,2277
30760.0,4511
20397.0,5044
1636.0,3096
4466.0,1258
5166.0,2637
359.0,3416
5469.0,4188
30813.0,2449
1303.0,5789
928.0,5791
3808.0,3202
13593.0,4900
2123.0,5897
6516.0,4571
8396.0,4805
340.0,226
568.0,2426
9834.0,3639
8264.0,500
457.0,2017
316.0,1152
2757.0,13
15616.0,3679
13582.0,3338
304.0,1226
11309.0,1810
19054.0,4970
1293.0,5807
2135.0,3107
6862.0,91
4010.0,3441
335.0,2058
649.0,3481
3810.0,3227
1188.0,6030
11873.0,2138
627.0,3234
1986.0,1605
47935.0,4752
1235.0,5596
4785.0,4337
4911.0,5419
353.0,3130
842.0,3885
1528.0,540
902.0,4860
27207.0,2770
1445.0,5570
19649.0,6074
42144.0,4747
633.0,365
301.0,532
14379.0,2256
328.0,1524
23009.0,5471
16279.0,5283
19073.0,1691
3344.0,5994
216809.0,5235
5894.0,4413
2102.0,976
2154.0,6132
136.0,1522
589.0,5368
2038.0,3297
848.0,2578
1999.0,5648
1608.0,1599
275.0,4720
32390.0,1935
3119.0,5319
321.0,4386
2620.0,5997
929.0,461
12453.0,5056
67791.0,499
418.0,4465
8783.0,4169
5329.0,3941
1144.0,3820
6888.0,5730
267.0,3362
1448.0,3531
329.0,1874
2093.0,4533
2064.0,2882
33224.0,498
1843.0,2223
373.0,3499
12816.0,3749
27167.0,4898
1237.0,3375
8043.0,2537
1729.0,392
15376.0,4573
488.0,3867
4852.0,5450
9486.0,6146
688.0,4521
647.0,994
351.0,1011
17886.0,3435
29749.0,1184
564.0,1435
318.0,1186
802.0,2007
311.0,1387
1141.0,2806
1440.0,3730
5677.0,5519
722.0,673
2474.0,4758
920.0,2541
1586.0,5774
59754.0,3566
347.0,4932
11448.0,96
1978.0,3266
12601.0,4977
1236.0,4883
260.0,3587
1135.0,2295
1265.0,2337
35702.0,679
685.0,107
552.0,493
777.0,1148
2627.0,5904
11886.0,5364
39970.0,4723
1375.0,2524
585.0,1506
1312.0,775
3808.0,3106
2105.0,5776
1660.0,5911
1159.0,2202
265.0,1378
10068.0,3382
955.0,5257
4636.0,654
17707.0,4979
2718.0,5422
